src,dst,weight
nunca,pássaro,2.0
na,químico,2.0
disse,pão,4.0
dia,pediu,6.0
ficar,para,8.0
há,outro,4.0
coisa,qual,8.0
jardim,pontos,2.0
dele,sabe,4.0
pequeno,um,18.0
casal,história,2.0
páscoa,sobre,2.0
empresa,jovem,2.0
mim,um,2.0
porque,qualquer,4.0
de,michel,2.0
chá,serve,4.0
gordo,um,16.0
gato,mia,12.0
campo,no,4.0
chinês,po,4.0
jogar,quando,2.0
herói,para,4.0
mas,piada,16.0
meio,se,4.0
animal,mortal,4.0
está,um,30.0
planeta,seu,2.0
favorito,programa,22.0
que,tem,270.0
fazia,que,16.0
preferida,sobremesa,2.0
eu,mas,22.0
filósofo,ontem,2.0
cavalo,eu,4.0
sexo,vez,8.0
fica,harry,4.0
prato,suco,4.0
carteira,um,4.0
dentistas,in,2.0
brasil,má,2.0
material,são,2.0
ao,na,22.0
foi,manicure,4.0
num,um,22.0
de,diferença,8.0
como,notícia,2.0
azul,cor,4.0
jesus,nascimento,4.0
nasce,rio,4.0
chamam,que,12.0
diz,silêncio,2.0
no,santos,10.0
nos,se,6.0
de,existe,12.0
ciclista,comprar,2.0
esposa,irmão,4.0
por,sempre,32.0
porque,sexo,10.0
como,padre,8.0
mario,poeta,2.0
cantora,morreu,4.0
bem,estava,10.0
filho,porque,8.0
cai,estado,4.0
fazer,usado,4.0
mais,rápido,8.0
no,pro,6.0
com,planeta,2.0
maior,qual,22.0
grande,que,6.0
filme,professora,4.0
para,usar,4.0
falar,vivia,4.0
criado,ter,2.0
estados,fazer,4.0
esportivo,transporte,2.0
eles,são,10.0
crime,de,12.0
por,triste,12.0
herói,super,14.0
personagem,um,12.0
joão,mim,2.0
bem,parede,2.0
dele,pés,4.0
estava,trás,2.0
aqui,lá,4.0
nunca,podem,4.0
que,rua,8.0
acontece,homem,2.0
altas,roupa,2.0
produto,que,4.0
pra,vezes,2.0
dormir,gosta,4.0
população,se,8.0
paulo,tem,4.0
na,vez,8.0
potter,você,2.0
canal,da,6.0
ele,pai,8.0
parte,partes,2.0
se,todos,4.0
pedro,pra,4.0
um,windows,2.0
do,gajo,4.0
de,fica,18.0
da,disney,22.0
minha,para,8.0
músicas,onde,2.0
ciclista,logo,2.0
caverna,quem,4.0
fez,papel,2.0
então,virase,10.0
nome,vegan,2.0
virase,volta,4.0
mar,porque,6.0
estava,político,2.0
morrer,nós,4.0
preferido,sorriso,2.0
do,futebol,6.0
leonardo,quem,4.0
se,virou,4.0
pediu,que,12.0
americano,transporte,2.0
entrou,um,6.0
eu,foi,10.0
limpa,limpeza,4.0
papa,vir,4.0
histórico,pede,4.0
pinóquio,qual,4.0
comunista,outra,2.0
canta,muito,2.0
cara,mas,6.0
carro,mil,2.0
disse,entrou,6.0
ninguém,pra,8.0
ponto,uma,6.0
brasileira,por,2.0
eva,porque,4.0
no,xuxa,4.0
alexandre,grande,6.0
existe,horas,2.0
me,vir,2.0
olhos,tu,2.0
lei,qual,6.0
em,polícia,4.0
má,não,4.0
cartão,ela,2.0
amarelo,qual,4.0
do,político,2.0
fazer,papel,2.0
entre,há,4.0
norte,se,2.0
cantora,toma,2.0
espera,mas,2.0
cantora,que,80.0
bom,briga,4.0
ai,isso,2.0
porque,portuguesa,2.0
dor,sem,4.0
rápido,tão,6.0
esportivo,muito,2.0
alimento,só,4.0
cara,chamam,2.0
duas,nome,6.0
pato,preferido,2.0
destino,gatos,2.0
bebida,leite,2.0
ball,se,2.0
das,maior,4.0
livros,só,4.0
negão,só,8.0
aquilo,tem,2.0
foi,que,290.0
futebol,jogos,4.0
sol,são,4.0
apresentador,de,10.0
ali,que,2.0
as,sabe,6.0
olho,tem,4.0
itália,vai,4.0
filho,zeca,2.0
aquático,até,4.0
que,tu,18.0
plantas,usam,2.0
hollywood,maior,4.0
como,conseguiu,2.0
foram,restaurante,2.0
mortal,negro,2.0
ferro,virou,4.0
nada,nunca,6.0
nasce,negro,4.0
da,vermelho,2.0
eu,parece,4.0
liga,vida,2.0
cantora,dos,10.0
cara,cheiro,2.0
ator,ciência,4.0
chinês,mãe,4.0
língua,qual,8.0
mundo,única,4.0
entra,um,8.0
como,inseto,4.0
amiga,foi,4.0
conseguiu,do,4.0
carro,que,66.0
cara,rico,4.0
nos,semana,4.0
favorito,papel,4.0
piscina,se,2.0
escreve,sobre,2.0
diabo,um,2.0
na,ninguém,6.0
espanhol,na,2.0
médio,oriente,10.0
cima,letra,4.0
adoro,de,4.0
números,só,4.0
ben,do,2.0
nunca,passou,2.0
da,feito,4.0
dá,jorge,2.0
casa,que,68.0
de,tempo,22.0
de,gás,16.0
cabeça,usam,2.0
não,profissional,2.0
há,roupas,4.0
não,podem,12.0
ambos,com,2.0
de,vegan,8.0
cu,jardim,2.0
vou,xmen,2.0
de,faz,76.0
favorito,flores,4.0
quis,ser,2.0
caso,um,12.0
dantes,tão,2.0
pessoa,si,4.0
bar,qual,2.0
carta,feira,6.0
causa,no,4.0
os,rua,4.0
muitos,são,2.0
em,entrar,4.0
carnaval,só,2.0
cobra,que,18.0
amiga,sua,2.0
instrumento,uma,2.0
ana,com,2.0
aranha,na,2.0
passa,xuxa,4.0
com,sabe,4.0
dá,inglês,2.0
casa,dos,16.0
hospital,pro,4.0
nas,neve,2.0
dar,profissional,2.0
jackson,zero,2.0
presa,água,2.0
final,sempre,6.0
chama,como,126.0
francês,mais,4.0
bonita,mulher,8.0
que,usando,2.0
de,faculdade,6.0
não,sol,6.0
fez,qual,8.0
escreve,vê,2.0
decidi,usar,6.0
de,homens,8.0
programa,se,12.0
mais,marca,6.0
seria,tony,2.0
do,marca,8.0
acontece,come,4.0
galinhas,tem,4.0
bonito,se,4.0
japonês,porque,14.0
os,roupas,2.0
fim,ontem,2.0
muito,passarinho,2.0
hora,no,10.0
no,passar,6.0
piada,pode,4.0
bom,óculos,2.0
pato,qual,8.0
dá,por,8.0
até,mundo,4.0
comida,do,22.0
far,sempre,4.0
que,superman,4.0
era,jackson,8.0
direito,qual,4.0
animal,como,6.0
ao,piada,2.0
gordo,irmão,2.0
numa,verde,4.0
chegou,destino,2.0
cidade,eram,4.0
especialista,só,2.0
morrer,mulher,2.0
quanto,tá,2.0
dá,tesão,2.0
numa,pontinho,4.0
mais,pessoal,2.0
não,país,4.0
meu,trabalhava,2.0
primos,sempre,2.0
cantor,grande,4.0
espera,incentiva,4.0
marca,políticos,2.0
cabeça,na,12.0
de,diabo,6.0
feliz,qual,8.0
banho,casa,8.0
gosta,se,6.0
feira,nem,2.0
matemática,professores,6.0
estava,para,10.0
existe,melhor,4.0
depois,em,8.0
japonês,ponto,2.0
aluno,professora,2.0
alta,não,6.0
embora,reclama,4.0
políticos,que,10.0
porque,óculos,6.0
cantor,em,22.0
canta,rap,4.0
do,entre,6.0
fez,ontem,4.0
ao,da,24.0
diz,sexo,4.0
com,sambista,6.0
do,morreu,4.0
ao,trabalho,10.0
os,tu,2.0
boa,em,4.0
som,só,4.0
com,os,78.0
homem,nascimento,4.0
outro,um,64.0
sair,tem,6.0
fácil,que,2.0
em,falam,6.0
da,social,4.0
adora,parente,2.0
fernando,gonçalves,8.0
seus,vaca,4.0
compra,na,4.0
cerveja,rainha,4.0
boneco,de,14.0
favorito,peixes,4.0
encontra,sua,2.0
arroz,uma,6.0
costuma,que,6.0
do,mil,4.0
os,quem,8.0
no,você,12.0
ir,manhã,2.0
apareceu,de,2.0
casal,no,4.0
alto,de,10.0
dança,de,6.0
hora,pára,4.0
música,vaise,4.0
cima,dá,4.0
aconteceu,polícia,4.0
de,seja,10.0
anão,político,2.0
diz,espirra,4.0
leonardo,tartaruga,2.0
gajo,obrigado,4.0
por,todos,18.0
falou,mãe,6.0
favorito,qual,138.0
acabei,duas,2.0
em,gado,4.0
ir,já,4.0
com,cá,4.0
ator,da,14.0
perde,sabe,4.0
não,paraíso,4.0
diretor,do,2.0
pouco,prato,4.0
avó,há,4.0
ela,vivo,4.0
contrário,nenhum,2.0
da,viciado,4.0
difícil,tinha,2.0
seria,um,16.0
carro,usado,4.0
fazer,show,2.0
apresentador,mais,4.0
as,assim,4.0
comprar,porque,12.0
disney,virou,4.0
qual,wii,2.0
estão,terra,4.0
acha,heróis,4.0
crianças,por,4.0
por,ronaldo,4.0
do,mc,8.0
adora,soares,2.0
dar,passou,4.0
pais,the,2.0
apresentadora,susto,2.0
gado,morreu,2.0
peido,que,4.0
escreve,sala,4.0
mais,super,4.0
atum,infantil,2.0
no,urso,4.0
mulheres,pontos,2.0
bengala,grande,2.0
belo,em,2.0
entra,pra,2.0
como,sozinho,2.0
pizza,portuguesa,2.0
crime,presa,4.0
ficou,sem,6.0
com,merda,2.0
até,morrer,2.0
calendário,dar,2.0
aqui,falou,2.0
os,usando,4.0
de,temos,8.0
as,rapaz,2.0
mundo,os,12.0
do,toma,6.0
cada,sofre,2.0
contrário,noite,2.0
no,preso,2.0
do,que,570.0
alto,as,6.0
dela,tinha,4.0
porque,sempre,46.0
com,galo,6.0
foi,papel,2.0
comum,nada,2.0
do,me,10.0
diz,inglês,14.0
desenho,em,6.0
não,prédio,6.0
espirra,estão,4.0
dálias,só,2.0
que,tartaruga,12.0
salmão,um,4.0
em,porque,90.0
de,josé,4.0
muito,quem,6.0
da,filme,30.0
carreira,chão,2.0
dá,neymar,4.0
porque,triste,4.0
ficar,josé,2.0
americano,não,4.0
então,estava,4.0
fala,se,2.0
tar,windows,10.0
em,época,6.0
instagram,usada,2.0
apresentador,sílvio,2.0
norte,passa,2.0
calor,com,8.0
conto,já,2.0
do,dos,44.0
fazer,pequenas,4.0
galvão,nunca,4.0
um,verde,12.0
da,pessoa,22.0
dentista,porque,4.0
ambos,semelhança,12.0
melhor,porque,10.0
em,salgado,8.0
ator,ação,2.0
se,vi,2.0
lado,outro,4.0
ainda,sobre,2.0
meu,tio,4.0
fica,sempre,12.0
jogos,qual,4.0
médio,no,10.0
obrigado,zero,4.0
posto,preferido,8.0
pediram,que,10.0
conta,piada,2.0
foi,liga,2.0
sexo,só,4.0
data,show,2.0
fica,triste,4.0
academia,alexandre,2.0
em,ponto,2.0
carne,porco,2.0
pop,pra,4.0
galinha,não,4.0
caso,filha,2.0
gado,que,2.0
eu,mim,4.0
casal,está,4.0
caetano,de,8.0
comprar,pó,2.0
disse,seleção,4.0
com,rapaz,2.0
deitou,para,4.0
preto,santo,2.0
chega,fred,4.0
portas,vida,6.0
que,vira,10.0
presente,que,8.0
batatas,porque,8.0
cego,um,12.0
cara,pô,2.0
no,serpente,4.0
quer,religioso,4.0
ama,neve,2.0
produto,qual,10.0
quando,você,22.0
em,marvel,8.0
problemas,um,6.0
em,nenhuma,2.0
de,número,4.0
se,viciado,2.0
pode,um,14.0
dinheiro,nas,2.0
branco,ele,2.0
passa,urso,2.0
fruta,às,4.0
navios,tio,6.0
dá,sempre,12.0
destino,para,2.0
assistir,eu,4.0
rapaz,viu,2.0
gordo,que,14.0
dupla,tempo,2.0
de,drogas,4.0
irmã,mundo,6.0
chega,embora,2.0
la,no,2.0
jogo,porque,4.0
fundo,produto,4.0
companhia,qual,6.0
brasileiro,fred,4.0
bar,bebida,2.0
liga,sexual,2.0
massa,para,4.0
figura,seu,4.0
porque,tantas,12.0
calça,foi,2.0
estados,mais,4.0
na,só,24.0
pediram,velho,6.0
aceita,uber,2.0
andava,estava,4.0
para,pau,4.0
ficou,peter,4.0
ama,youtuber,4.0
abre,portas,10.0
banda,dentro,4.0
cima,uma,8.0
hulk,por,2.0
musical,nota,12.0
me,ver,12.0
dente,foi,4.0
mundo,série,8.0
lá,perdeu,2.0
de,si,6.0
eva,nunca,4.0
atriz,só,4.0
eu,pelo,4.0
em,pó,6.0
liga,não,2.0
para,sílvio,2.0
do,teve,18.0
dela,miss,8.0
no,técnico,2.0
as,pedras,6.0
diz,obrigado,2.0
diz,naufrágio,2.0
cheiro,um,2.0
cidade,parte,4.0
nome,ouro,2.0
roupas,uma,2.0
de,poder,8.0
na,ovelha,2.0
de,toca,6.0
ator,vira,2.0
alto,mais,6.0
ferramenta,qual,8.0
de,terra,4.0
dança,mais,4.0
já,para,8.0
cheio,embora,2.0
nada,pra,6.0
tipo,vai,4.0
ação,língua,4.0
contra,de,4.0
adele,no,4.0
os,time,4.0
disse,espelho,6.0
não,vez,10.0
também,uma,6.0
era,ilha,2.0
porque,tudo,16.0
loja,por,8.0
fruta,futuro,2.0
as,horas,2.0
qual,só,132.0
chama,se,128.0
hoje,vou,6.0
crime,na,4.0
parede,por,4.0
assistir,nos,2.0
super,uma,4.0
entrar,gente,4.0
coisa,em,4.0
dentista,ir,2.0
martelo,porque,4.0
cachorro,flor,4.0
dar,delegacia,4.0
marcelo,tem,2.0
gente,porque,6.0
celular,pro,4.0
qualquer,que,16.0
futebol,para,6.0
famosa,no,2.0
foi,qual,98.0
discoteca,já,6.0
posto,qual,6.0
música,tipo,6.0
carta,só,4.0
se,única,4.0
gosta,jardim,2.0
fiquei,menos,2.0
gajo,tantas,4.0
banda,eva,2.0
esporte,pelos,2.0
medo,têm,4.0
americano,todo,2.0
disse,seus,6.0
deixa,sem,6.0
meus,ser,2.0
ace,filme,2.0
espera,mim,4.0
casal,minha,4.0
animal,se,8.0
cebolinha,ele,8.0
causa,norte,4.0
cachorros,casa,2.0
de,restaurante,4.0
coisas,vida,4.0
biscoito,que,4.0
planeta,por,2.0
doente,dá,2.0
igreja,mozart,4.0
cheia,primos,2.0
que,quê,6.0
na,paula,6.0
cara,revista,4.0
do,tirar,4.0
mario,que,8.0
vir,única,4.0
pai,rápido,2.0
sapato,si,4.0
papa,podem,4.0
de,serve,8.0
ator,famoso,4.0
cantor,jogador,6.0
menos,peludo,2.0
dele,pedro,2.0
começou,um,2.0
galvão,um,8.0
fadas,uma,6.0
desistiu,porque,4.0
fábio,vive,2.0
parar,pede,2.0
cigarro,jim,8.0
qual,saco,6.0
faustão,que,22.0
algumas,quando,4.0
entre,ser,8.0
fazem,saúde,2.0
alta,hoje,2.0
sempre,the,2.0
nome,protagonizado,4.0
em,polegar,4.0
animal,elefante,2.0
céu,no,2.0
sanduíche,santos,4.0
neve,uma,12.0
brincar,dono,4.0
portugal,que,2.0
de,favorito,26.0
que,órgão,2.0
leva,qual,4.0
cães,uma,4.0
biscoito,dos,2.0
mata,viu,2.0
mulheres,para,6.0
com,horas,8.0
de,mcdonalds,6.0
os,pais,4.0
abre,qual,14.0
celular,funciona,2.0
brincar,urso,2.0
fulano,que,8.0
nome,sobremesa,2.0
de,personagem,72.0
qual,verdura,10.0
anos,carne,4.0
funciona,que,10.0
ao,veterinário,10.0
encontrei,pé,4.0
cobra,qual,2.0
da,mão,8.0
do,gato,18.0
altas,grande,2.0
namorado,pro,4.0
abriu,chamase,6.0
cheia,graça,6.0
boca,em,8.0
carreira,com,2.0
nossa,of,6.0
personagem,programa,4.0
mas,trás,2.0
depende,futuro,4.0
minnie,quando,4.0
alto,repente,4.0
rádio,só,2.0
manhã,porque,4.0
era,se,20.0
adora,qual,30.0
luz,se,4.0
da,os,50.0
de,fui,10.0
por,relacionamento,4.0
castro,língua,2.0
po,que,4.0
pintor,sempre,2.0
infantil,se,4.0
de,ouro,6.0
que,salvador,4.0
esperma,parece,4.0
japonês,nunca,4.0
bndchen,só,4.0
cansado,estava,2.0
da,usa,6.0
seu,social,8.0
boi,qual,6.0
silva,uma,2.0
nome,piloto,4.0
caras,movimento,2.0
mão,um,4.0
bola,logo,2.0
ilha,sempre,2.0
contrário,está,2.0
paraíso,que,2.0
elefante,não,4.0
natal,tanto,2.0
peixes,trabalhadores,4.0
ficam,in,2.0
qual,queijo,4.0
caverna,seleção,4.0
amigo,atriz,2.0
em,num,14.0
que,sucesso,24.0
loja,volta,4.0
estado,na,4.0
amiga,minha,6.0
cego,pra,4.0
primeiro,um,6.0
aos,por,4.0
harry,recebeu,4.0
do,tomar,2.0
funkeiro,nascimento,4.0
computador,vão,4.0
eva,um,4.0
dois,uma,16.0
te,tomar,4.0
pode,pra,6.0
está,nervoso,4.0
pela,por,6.0
doce,período,2.0
cobra,ontem,2.0
estou,viciado,2.0
agora,buraco,6.0
cantora,pequenas,2.0
pedi,uma,4.0
anos,como,4.0
criado,por,2.0
comprar,vermelha,4.0
ball,mundo,4.0
pais,unidos,4.0
calor,quando,2.0
dias,não,2.0
ataque,notícia,2.0
dos,porque,12.0
com,pela,4.0
bebem,chove,2.0
nem,pintor,2.0
crimes,portuguesa,4.0
atriz,mia,2.0
arroz,com,6.0
esporte,não,6.0
onde,pizza,2.0
beber,parar,2.0
caixa,numa,2.0
dormir,estava,4.0
fácil,qual,2.0
hollywood,mais,6.0
por,quis,4.0
do,força,6.0
com,estás,4.0
favorito,ventura,4.0
conta,famoso,2.0
da,forno,2.0
de,protagonizado,2.0
da,notícia,4.0
depois,ouvir,2.0
bíblia,que,10.0
bolo,qual,4.0
consegue,outro,2.0
alta,primeiro,2.0
difícil,muito,2.0
de,espanhol,2.0
com,sozinho,4.0
livros,se,2.0
anda,virase,4.0
bem,no,14.0
no,nota,4.0
de,sobremesa,4.0
cebolinha,sempre,2.0
aceita,menos,2.0
como,final,2.0
carreira,não,2.0
bonito,toda,2.0
calça,no,2.0
criado,ele,2.0
há,salvador,2.0
namorado,preferida,4.0
pó,um,8.0
foi,guerra,4.0
rico,se,6.0
alimento,vinho,2.0
feias,mulheres,8.0
período,vilão,4.0
do,tirou,4.0
bebida,mc,4.0
químico,usar,4.0
crime,zeca,2.0
cai,número,2.0
bar,gay,2.0
fazem,qual,10.0
fazer,fábio,4.0
que,seleção,22.0
dente,no,6.0
na,virou,4.0
incentiva,que,4.0
cantor,nunca,10.0
alexandre,um,4.0
cebolinha,nas,2.0
pedro,qual,4.0
aquático,com,4.0
loja,mãe,4.0
doença,têm,4.0
cama,para,6.0
diferentes,matar,4.0
mario,tirar,4.0
não,pintor,2.0
animais,uma,2.0
chamam,feias,4.0
boa,nunca,2.0
nome,pizza,2.0
caverna,seus,4.0
conseguiu,que,12.0
marido,por,6.0
fadas,peixe,2.0
de,piloto,14.0
que,vida,28.0
pro,senha,2.0
adele,minha,2.0
comer,vale,4.0
se,usa,10.0
do,roupa,12.0
para,rua,4.0
por,quebrou,6.0
em,ouvir,2.0
pode,remédio,4.0
no,quem,22.0
fernando,que,6.0
nossa,que,2.0
ele,pagode,2.0
como,inglês,4.0
infantil,semana,2.0
está,preferido,4.0
conto,uma,4.0
ben,que,6.0
bala,preferida,4.0
ano,carro,6.0
banda,pessoas,6.0
movimento,época,4.0
começou,pra,2.0
do,fim,2.0
compra,dinheiro,2.0
bíblia,existem,4.0
atriz,como,6.0
jogo,quanto,2.0
ambos,de,4.0
ninguém,qual,22.0
qual,virou,10.0
economia,porque,2.0
sofre,vai,4.0
disney,filme,4.0
dupla,si,2.0
dança,tem,4.0
em,policial,12.0
os,rapper,4.0
coisas,com,4.0
em,nunca,30.0
briga,cachorro,4.0
japonês,um,6.0
dá,guia,2.0
de,dente,6.0
estás,lá,2.0
rua,são,2.0
poeta,se,2.0
do,nariz,2.0
para,roupas,2.0
rápido,se,8.0
cantor,tony,2.0
guerra,histórico,2.0
dois,pés,8.0
ana,de,6.0
jovem,que,2.0
pescoço,porque,4.0
chove,por,4.0
bebida,dos,8.0
pó,sabão,6.0
gay,outro,4.0
gaúchos,mortal,2.0
canta,de,4.0
pagode,umbanda,2.0
ele,elefante,4.0
cultura,se,4.0
luz,tipo,4.0
hoje,meu,12.0
floresta,uma,2.0
limpa,se,2.0
dono,joão,2.0
muito,ouvi,2.0
esporte,maior,2.0
olhos,seus,2.0
comprou,por,6.0
nos,unidos,12.0
ano,fazem,6.0
bíblia,nos,4.0
assistir,qual,4.0
depois,irmã,4.0
cabeça,dentistas,2.0
elas,os,4.0
favorita,série,8.0
dias,todo,4.0
má,sal,2.0
no,usando,4.0
muito,negão,2.0
cerveja,para,4.0
dá,português,2.0
cansado,mesmo,2.0
faz,primeiro,4.0
academia,pessoas,2.0
pai,para,18.0
mas,para,16.0
compra,onde,4.0
ciclista,ficou,2.0
contava,uma,10.0
presente,roupa,2.0
boa,relógio,4.0
jornalista,mais,12.0
cantora,músicas,4.0
do,ou,6.0
eles,no,4.0
os,perdeu,4.0
comida,que,40.0
pelo,por,10.0
cheia,dá,2.0
pra,vai,12.0
quando,roupas,4.0
chamase,pedi,4.0
outro,pato,2.0
que,seus,34.0
da,inseto,2.0
poder,vivia,4.0
josé,mundo,2.0
jogo,nao,2.0
todo,viciado,2.0
desenho,nunca,4.0
peixe,ser,4.0
bem,está,12.0
num,virgem,2.0
acabou,no,2.0
chegou,disse,2.0
que,trás,4.0
do,show,4.0
crime,pode,4.0
espera,rei,2.0
oriente,pessoas,4.0
ao,pontos,4.0
do,partes,8.0
mulher,remédio,2.0
mestre,que,2.0
carros,quando,8.0
deve,pizza,2.0
para,quem,10.0
diz,filho,6.0
mim,qual,4.0
quatro,se,2.0
depois,jovem,2.0
levar,um,4.0
santo,tem,6.0
fazendo,vive,2.0
canal,para,2.0
as,hoje,4.0
economia,mulher,4.0
com,havia,4.0
de,pizza,8.0
gordo,qual,8.0
no,pão,6.0
nem,só,4.0
cor,não,4.0
comida,dos,10.0
nada,parente,2.0
carteira,virase,4.0
quer,você,6.0
crescer,em,4.0
assistir,ou,2.0
devia,do,2.0
carreira,quando,2.0
fazia,fábio,4.0
está,qual,74.0
fundo,sentimento,2.0
aos,mãe,2.0
férias,os,8.0
fosse,para,2.0
marido,volta,4.0
chocolate,favorito,4.0
construção,trabalhava,4.0
do,fala,10.0
jogou,no,4.0
uma,vos,10.0
sentimento,vem,2.0
academia,tim,4.0
dona,se,4.0
está,mirim,4.0
igreja,pra,4.0
fogo,seu,2.0
forno,porque,2.0
depois,um,24.0
carteira,qual,2.0
avião,passar,2.0
do,passando,2.0
algumas,de,16.0
não,paz,2.0
num,qual,6.0
coisas,não,18.0
dieta,mar,4.0
homem,um,98.0
ex,seu,4.0
cantor,um,24.0
ator,hollywood,10.0
lá,não,14.0
norte,país,2.0
meio,prédio,2.0
filha,usar,2.0
chegou,quando,8.0
boa,um,4.0
ai,filhos,2.0
conseguem,diferentes,2.0
foi,ventura,6.0
diretor,que,10.0
por,sabe,26.0
jovem,teve,2.0
odeia,que,8.0
chá,do,6.0
antes,roupa,4.0
do,pequenas,2.0
bater,jogadores,4.0
personagem,qual,136.0
fazer,mas,8.0
nunca,queijo,4.0
apareceu,todas,4.0
dizer,são,4.0
gostava,pequena,4.0
porta,tão,6.0
mania,se,2.0
mais,personagem,24.0
futebol,temos,4.0
alta,você,2.0
campo,viu,2.0
anda,são,4.0
alguém,um,6.0
dono,seu,2.0
horas,menos,2.0
existe,fundo,2.0
conta,presidente,4.0
arroz,era,4.0
andar,não,6.0
música,pontapés,4.0
luta,vai,2.0
bar,foi,8.0
de,quatro,8.0
não,só,26.0
com,hoje,10.0
mania,pessoas,4.0
passar,questão,4.0
como,dragon,2.0
diagnóstico,que,4.0
existem,porque,4.0
ama,doente,2.0
má,seria,2.0
difícil,não,2.0
família,fora,2.0
faz,fofoca,2.0
em,um,146.0
quis,trabalhava,2.0
mundo,religioso,4.0
encontrar,paulo,2.0
filme,morrer,2.0
policial,saco,2.0
estou,os,4.0
neymar,um,2.0
das,passarinho,2.0
deixou,para,2.0
pão,te,4.0
disse,quando,56.0
bala,galera,4.0
ali,entrar,4.0
de,nós,4.0
entrou,qual,2.0
potter,uma,4.0
superherói,the,2.0
família,por,8.0
braço,médico,4.0
academia,são,2.0
conseguem,ler,4.0
nenhuma,tinha,8.0
hollywood,tem,2.0
bem,vai,8.0
canal,dos,16.0
de,panela,2.0
com,evitar,4.0
carro,dentista,4.0
costumam,rio,4.0
muito,seleção,2.0
apareceu,mulher,4.0
avó,carnaval,2.0
havia,porque,4.0
quando,senha,4.0
belo,um,2.0
como,lá,6.0
de,faustão,6.0
devia,um,2.0
isso,que,18.0
aconteceu,policial,4.0
lugar,qual,16.0
contra,na,4.0
os,seus,20.0
fizeram,quem,2.0
durante,uma,4.0
inglês,se,14.0
calor,de,2.0
muitos,no,2.0
bengala,um,4.0
apareceu,japonês,4.0
ana,mais,6.0
coisas,disse,4.0
do,namorado,4.0
frango,porque,8.0
amigos,do,2.0
cálice,não,6.0
conseguiu,papel,2.0
animais,muito,2.0
falam,pessoas,6.0
que,via,14.0
da,pela,4.0
medo,por,2.0
batatas,um,2.0
de,muita,4.0
foi,fábio,4.0
patos,virase,2.0
que,vivem,6.0
janeiro,qual,8.0
as,funciona,8.0
era,mania,2.0
que,ruim,4.0
dentro,sapo,2.0
da,têm,4.0
cheio,se,2.0
fábio,nao,2.0
cheia,uma,6.0
em,sabão,8.0
mcdonalds,novo,2.0
rei,tempo,2.0
céu,tão,2.0
menina,sempre,8.0
calça,precisa,4.0
manicure,que,12.0
canal,carro,2.0
mickey,pro,4.0
de,dois,28.0
em,zezé,2.0
arroz,fazer,4.0
grupo,quando,4.0
ano,tirou,2.0
até,vos,10.0
fábio,nunca,4.0
ele,ficar,2.0
da,thor,4.0
filho,mc,4.0
casal,gosta,4.0
boca,cortar,4.0
nervoso,quando,8.0
depois,dias,4.0
favorito,turma,4.0
elemento,existe,4.0
conseguem,pessoas,2.0
ele,parede,2.0
ciclista,tinha,2.0
interpreta,português,2.0
anão,poder,4.0
as,casa,6.0
fazer,vaca,2.0
tirou,uma,2.0
cara,mar,2.0
comum,em,4.0
fernando,nada,2.0
de,sapato,8.0
apareceu,da,4.0
inferno,que,8.0
alto,da,4.0
piada,que,6.0
carreira,direito,2.0
diabo,qual,6.0
mais,sobremesa,6.0
ana,pau,2.0
grande,porque,4.0
isso,pediram,4.0
espaço,por,4.0
estava,piloto,2.0
fui,novo,4.0
lá,quando,6.0
ele,passa,6.0
cabelo,do,4.0
cultura,durante,4.0
má,tem,4.0
pela,samba,4.0
levar,pra,6.0
cantora,em,18.0
de,umbanda,10.0
este,pão,4.0
bebe,de,4.0
filho,que,56.0
dele,mandou,4.0
depois,meus,2.0
caso,qual,2.0
era,potter,2.0
com,final,2.0
professor,tudo,4.0
bahia,foi,4.0
costumam,elas,4.0
gonçalves,porque,8.0
cidade,pessoas,6.0
nota,usado,4.0
estavam,mario,2.0
atriz,se,8.0
que,sexual,6.0
ouvi,quem,4.0
come,um,8.0
cão,nome,8.0
encontra,pior,2.0
carro,árabe,4.0
por,usada,4.0
histórico,mais,4.0
mario,passando,2.0
ao,para,24.0
mundo,santos,4.0
os,procura,2.0
ficam,tão,2.0
de,uso,6.0
animal,planta,2.0
no,tinha,38.0
ficou,parede,2.0
acabou,minha,4.0
de,todas,14.0
depois,pra,6.0
encontrei,sapo,2.0
campo,se,4.0
crimes,massa,4.0
difícil,quando,2.0
história,story,2.0
existe,passarinho,4.0
faz,urso,2.0
intestino,português,2.0
mar,que,4.0
carro,em,8.0
ciclista,quê,2.0
porque,quebrou,6.0
escreve,no,2.0
com,porco,4.0
praia,um,4.0
calor,mcdonalds,2.0
agora,dantes,6.0
pop,qual,8.0
cheio,árvore,2.0
em,gajo,4.0
presa,ser,4.0
duro,era,2.0
qual,social,6.0
in,para,2.0
grupo,vingadores,2.0
cidade,muitos,4.0
do,números,2.0
castro,samba,2.0
comida,nada,6.0
ai,quando,2.0
piratas,que,8.0
casa,em,46.0
comprou,tantas,8.0
da,sapo,4.0
se,windows,2.0
rapaz,toda,2.0
ficou,menino,2.0
estômago,foi,4.0
está,internet,4.0
sentimento,um,4.0
fruta,tipo,4.0
primeiro,que,8.0
filme,nome,46.0
na,ser,24.0
com,preferida,4.0
coisas,fazer,6.0
fazem,questão,4.0
gonçalves,marvel,2.0
de,mulher,36.0
jogador,mesmo,4.0
dela,quando,8.0
josé,nome,2.0
batman,qual,4.0
